user_id_map,app_name_id,timestamp,state_label,comma_separated_list_of_features
3965,214,7737874.057,0,0,0
1125,5815,7737882.507,0,0,0
4563,2794,7737889.76,0,0,0
8433,258,7737889.803,0,0,0
7215,4488,7737893.19,0,0,0
7558,7082,7737899.28,0,0,0
6935,1027,7737903.503,0,0,0
4439,6324,7737908.807,0,0,0
2045,7030,7737915.723,0,0,0
3415,2708,7737919.417,0,0,0
3743,4552,7737929.713,0,0,0
9282,2399,7737985.073,0,0,0
1370,4523,7737999.427,0,0,0
5558,5099,7738005.78,0,0,0
5910,3494,7738009.613,0,0,0
5104,2013,7738018.127,0,0,0
189,2646,7738045.037,0,0,0
5440,6993,7738049.883,0,0,0
6156,6433,7738055.073,0,0,0
4049,3157,7738072.68,0,0,0
1890,7953,7738096.783,0,0,0
7402,580,7738108.267,0,0,0
1750,1357,7738118.17,0,0,0
9622,4206,7738127.083,0,0,0
1890,7571,7738133.337,0,0,0
7891,886,7738136.033,0,0,0
4389,2013,7738169.463,0,0,0
7051,7936,7738183.703,0,0,0
6403,7950,7738210.687,0,0,0
3326,558,7738217.823,0,0,0
6935,7073,7738239.837,0,0,0
6993,442,7738243.6,0,0,0
6394,4946,7738247.797,0,0,0
7982,1759,7738254.547,0,0,0
4441,1997,7738273.11,0,0,0
4369,262,7738276.97,0,0,0
3289,5605,7738282.403,0,0,0
6052,5468,7738305.74,0,0,0
4049,4884,7738308.58,0,0,0
6961,7320,7738309.76,0,0,0
9995,3534,7738316.113,0,0,0
5115,4453,7738371.463,0,0,0
1890,7878,7738390.317,0,0,0
7982,3089,7738404.643,0,0,0
9800,3146,7738413.847,0,0,0
3289,3061,7738414.607,0,0,0
3610,5031,7738428.467,0,0,0
4049,709,7738451.88,0,0,0
2949,1497,7738465.857,0,0,0
1433,2439,7738466.24,0,0,0
7989,7512,7738471.713,0,0,0
3979,2971,7738483.153,0,0,0
1890,7875,7738499.85,0,0,0
4042,6724,7738509.797,0,0,0
2949,2426,7738542.497,0,0,0
4049,1535,7738548.65,0,0,0
4583,2755,7738567.503,0,0,0
4583,2815,7738589.963,0,0,0
4583,693,7738601.367,0,0,0
4495,2013,7738603.98,0,0,0
764,590,7738613.84,0,0,0
1880,7158,7738641.38,0,0,0
3432,2471,7738652.54,0,0,0
2980,7343,7738662.437,0,0,0
8766,2045,7738681.64,0,0,0
9330,5806,7738686.38,0,0,0
5286,869,7738697.443,0,0,0
495,5410,7738697.493,0,0,0
2824,1206,7738701.557,0,0,0
4583,1766,7738730.677,0,0,0
4986,7158,7738731.543,0,0,0
3842,2760,7738748.487,0,0,0
5675,7082,7738777.19,0,0,0
8483,7983,7738792.85,0,0,0
3848,6922,7738807.763,0,0,0
537,7884,7738832.797,0,0,0
5910,3494,7738832.803,0,0,0
8010,4746,7738835.99,0,0,0
6429,886,7738872.473,0,0,0
6052,6271,7738881.51,0,0,0
6147,2674,7738884.553,0,0,0
537,6370,7738887.023,0,0,0
4974,4962,7738889.193,0,0,0
6211,7698,7738902.65,0,0,0
5704,3141,7738908.177,0,0,0
3953,1552,7738910.987,0,0,0
9706,6500,7738915.157,0,0,0
2602,7983,7738949.223,0,0,0
3953,1553,7738970.033,0,0,0
6147,2646,7738983.047,0,0,0
8154,2756,7738984.447,0,0,0
9458,1893,7739016.477,0,0,0
5688,5422,7739017.737,0,0,0
3275,559,7739024.787,0,0,0
6472,4021,7739039.27,0,0,0
1463,2017,7739056.62,0,0,0
4673,2817,7739089.037,0,0,0
3953,3582,7739100.037,0,0,0
9855,4102,7739125.58,0,0,0
188,1360,7739126.443,0,0,0
2129,3265,7739129.083,0,0,0
8399,4336,7739137.45,0,0,0
537,6999,7739139.463,0,0,0
3819,1678,7739163.827,0,0,0
1294,4645,7739165.07,0,0,0
8544,2315,7739176.18,0,0,0
1463,3262,7739190.63,0,0,0
7544,3216,7739196.937,0,0,0
1987,5099,7739201.227,0,0,0
9186,2729,7739203.843,0,0,0
1420,3244,7739205.81,0,0,0
2842,3308,7739217.007,0,0,0
5163,1658,7739224.063,0,0,0
510,1167,7739294.463,0,0,0
6717,882,7739296.51,0,0,0
1987,4267,7739309.777,0,0,0
9964,7458,7739312.08,0,0,0
9003,5815,7739334.243,0,0,0
7355,5814,7739334.243,0,0,0
7084,3308,7739350.2,0,0,0
737,4750,7739357.993,0,0,0
6652,2815,7739391.187,0,0,0
4480,5999,7739403.417,0,0,0
2566,7158,7739411.473,0,0,0
6652,2814,7739424.503,0,0,0
7587,470,7739425.167,0,0,0
7544,2938,7739440.737,0,0,0
812,1033,7739446.1,0,0,0
7077,2030,7739489.373,0,0,0
1658,6092,7739489.457,0,0,0
5541,3147,7739522.22,0,0,0
2824,3111,7739587.49,0,0,0
5603,2013,7739592.397,0,0,0
8010,3486,7739613.063,0,0,0
1325,6543,7739629.953,0,0,0
6094,786,7739642.433,0,0,0
9825,7082,7739662.343,0,0,0
565,676,7739672.213,0,0,0
5736,5462,7739672.233,0,0,0
1463,2487,7739681.833,0,0,0
5736,5460,7739699.767,0,0,0
1290,28,7739709.09,0,0,0
5439,889,7739717.763,0,0,0
8020,5814,7739754.313,0,0,0
7749,3629,7739768.437,0,0,0
521,3681,7739782.543,0,0,0
1125,2013,7739796.877,0,0,0
534,7082,7739817.147,0,0,0
9161,2371,7739824.073,0,0,0
5603,5814,7739857.85,0,0,0
2129,3266,7739861.923,0,0,0
9892,559,7739877.267,0,0,0
6394,2318,7739884.49,0,0,0
9156,7079,7739895.507,0,0,0
3876,5619,7739897.523,0,0,0
1485,7082,7739910.283,0,0,0
5688,1040,7739912.207,0,0,0
1385,5115,7739927.333,0,0,0
4837,7308,7739935.047,0,0,0
7517,1011,7739955.997,0,0,0
9409,2769,7739957.037,0,0,0
138,1780,7739960.037,0,0,0
1290,2875,7739960.747,0,0,0
487,2830,7739962.857,0,0,0
3876,7311,7739966.147,0,0,0
5289,5815,7739967.377,0,0,0
1713,1874,7739999.91,0,0,0
9294,850,7740025.627,0,0,0
7824,7671,7740047.18,0,0,0
8050,4306,7740047.58,0,0,0
5070,156,7740050.073,0,0,0
1203,1343,7740063.54,0,0,0
2830,3512,7740068.023,0,0,0
6056,2714,7740069.043,0,0,0
7544,3573,7740087.213,0,0,0
1054,3472,7740109.193,0,0,0
6737,5672,7740124.113,0,0,0
7283,5739,7740125.983,0,0,0
1325,5327,7740130.51,0,0,0
8020,2013,7740134.237,0,0,0
932,3308,7740143.303,0,0,0
8266,2042,7740144.61,0,0,0
8187,1390,7740170.063,0,0,0
7007,7158,7740172.99,0,0,0
4625,3951,7740193.737,0,0,0
3852,2130,7740195.87,0,0,0
7313,7093,7740237.883,0,0,0
9619,6736,7740249.76,0,0,0
2040,4726,7740263.7,0,0,0
2527,5089,7740264.247,0,0,0
7517,3751,7740294.833,0,0,0
6289,5943,7740299.31,0,0,0
5130,6242,7740332.363,0,0,0
2718,432,7740332.583,0,0,0
5627,4042,7740337.873,0,0,0
1203,6083,7740339.0,0,0,0
2830,1417,7740350.14,0,0,0
1203,4011,7740393.223,0,0,0
819,3099,7740395.497,0,0,0
9912,4149,7740398.87,0,0,0
4892,6248,7740411.84,0,0,0
5286,851,7740413.467,0,0,0
1915,1385,7740419.227,0,0,0
9912,2814,7740446.763,0,0,0
9914,2904,7740447.007,0,0,0
1101,725,7740448.16,0,0,0
3192,6742,7740458.13,0,0,0
6094,3905,7740465.143,0,0,0
862,2318,7740467.023,0,0,0
3192,6744,7740487.21,0,0,0
1457,3400,7740491.177,0,0,0
3192,7071,7740505.147,0,0,0
9086,7080,7740518.837,0,0,0
6451,661,7740527.85,0,0,0
7657,7930,7740530.967,0,0,0
9409,5006,7740535.183,0,0,0
5067,7082,7740544.967,0,0,0
4898,7512,7740567.183,0,0,0
5661,1051,7740620.437,0,0,0
5222,3922,7740645.863,0,0,0
8305,5122,7740660.257,0,0,0
1093,608,7740661.6,0,0,0
3872,56,7740661.837,0,0,0
6652,5552,7740668.03,0,0,0
1438,7723,7740674.317,0,0,0
4886,7756,7740674.567,0,0,0
1942,7034,7740690.977,0,0,0
1438,7232,7740705.233,0,0,0
2566,3308,7740782.447,0,0,0
7028,4553,7740787.16,0,0,0
3275,3916,7740807.17,0,0,0
2891,5761,7740808.183,0,0,0
1457,755,7740813.703,0,0,0
2891,5765,7740829.133,0,0,0
6645,6582,7740833.963,0,0,0
5286,2600,7740838.627,0,0,0
6451,453,7740853.877,0,0,0
6765,2846,7740859.407,0,0,0
9173,3602,7740863.297,0,0,0
2116,1602,7740876.19,0,0,0
6472,7460,7740887.927,0,0,0
4267,6242,7740895.627,0,0,0
1485,1029,7740907.823,0,0,0
4686,3308,7740920.503,0,0,0
3690,4162,7740920.573,0,0,0
6645,7619,7740928.623,0,0,0
7615,1536,7740930.543,0,0,0
1446,4743,7740951.043,0,0,0
2834,5672,7740951.553,0,0,0
3308,3308,7740958.44,0,0,0
868,4162,7740966.683,0,0,0
6649,2318,7740966.8,0,0,0
8067,6248,7740988.52,0,0,0
5673,6812,7741022.25,0,0,0
5121,1381,7741032.437,0,0,0
2704,1392,7741048.19,0,0,0
3783,5849,7741053.263,0,0,0
2116,3360,7741056.24,0,0,0
5286,7546,7741066.457,0,0,0
6993,6639,7741082.99,0,0,0
4053,5851,7741083.02,0,0,0
2285,653,7741091.067,0,0,0
6740,2013,7741095.237,0,0,0
3420,1729,7741100.123,0,0,0
1064,6216,7741114.35,0,0,0
4886,899,7741133.323,0,0,0
4837,5738,7741138.027,0,0,0
2116,2536,7741161.507,0,0,0
4886,6824,7741162.53,0,0,0
4886,6965,7741168.737,0,0,0
419,93,7741184.747,0,0,0
5851,1040,7741223.07,0,0,0
6993,5273,7741251.677,0,0,0
9296,3533,7741253.563,0,0,0
6451,3905,7741260.937,0,0,0
5070,1479,7741281.973,0,0,0
9545,5877,7741307.443,0,0,0
2191,3308,7741337.97,0,0,0
1848,4379,7741344.3,0,0,0
6749,2674,7741351.41,0,0,0
5627,3297,7741354.263,0,0,0
2285,6172,7741365.137,0,0,0
3060,1710,7741373.81,0,0,0
3523,6249,7741374.45,0,0,0
6451,6654,7741402.017,0,0,0
4469,7158,7741418.017,0,0,0
3783,1024,7741418.45,0,0,0
5070,4521,7741421.577,0,0,0
119,7158,7741432.427,0,0,0
8280,6897,7741457.953,0,0,0
3828,6886,7741469.657,0,0,0
8280,413,7741475.8,0,0,0
3828,4901,7741481.983,0,0,0
6451,558,7741533.613,0,0,0
3420,7595,7741545.327,0,0,0
127,4107,7741574.397,0,0,0
7089,442,7741575.62,0,0,0
1325,4024,7741587.283,0,0,0
5745,2032,7741600.503,0,0,0
2337,6736,7741602.897,0,0,0
9622,6118,7741605.367,0,0,0
2285,3363,7741607.107,0,0,0
9205,3688,7741631.92,0,0,0
5664,7428,7741653.527,0,0,0
9203,7158,7741660.43,0,0,0
397,4162,7741673.123,0,0,0
8280,217,7741680.95,0,0,0
1536,1355,7741681.663,0,0,0
2881,553,7741706.563,0,0,0
9203,5893,7741710.617,0,0,0
8228,1997,7741718.71,0,0,0
8452,6980,7741721.103,0,0,0
9536,6092,7741739.783,0,0,0
1819,3815,7741741.073,0,0,0
3806,7551,7741745.253,0,0,0
9575,3264,7741746.77,0,0,0
4563,6502,7741751.647,0,0,0
5425,542,7741762.52,0,0,0
1064,559,7741768.94,0,0,0
2531,2668,7741770.84,0,0,0
203,1042,7741785.66,0,0,0
3085,1385,7741786.763,0,0,0
7953,3815,7741789.27,0,0,0
2453,7963,7741811.313,0,0,0
5851,5650,7741812.453,0,0,0
5425,2998,7741817.38,0,0,0
4732,1051,7741847.84,0,0,0
4430,4992,7741856.693,0,0,0
5970,1177,7741865.083,0,0,0
6749,2605,7741865.123,0,0,0
4430,4993,7741882.917,0,0,0
4354,3791,7741902.367,0,0,0
2195,37,7741905.583,0,0,0
6469,2315,7741908.033,0,0,0
5587,1051,7741915.13,0,0,0
5807,2462,7741916.257,0,0,0
7576,2625,7741916.96,0,0,0
9343,1537,7741937.553,0,0,0
3806,7550,7741942.857,0,0,0
9545,4650,7741971.657,0,0,0
9619,7201,7741975.037,0,0,0
8280,409,7741976.177,0,0,0
5858,6905,7741991.553,0,0,0
2191,3308,7741997.51,0,0,0
3523,1420,7742018.63,0,0,0
7872,7082,7742028.407,0,0,0
9536,7698,7742047.467,0,0,0
249,6537,7742095.563,0,0,0
249,185,7742108.2,0,0,0
5425,2233,7742125.1,0,0,0
2881,6563,7742128.48,0,0,0
6740,4162,7742146.353,0,0,0
3731,1710,7742154.36,0,0,0
1064,558,7742157.123,0,0,0
138,2528,7742163.16,0,0,0
8311,755,7742177.097,0,0,0
7555,1702,7742181.207,0,0,0
6993,7368,7742185.863,0,0,0
6769,7283,7742200.167,0,0,0
8627,1239,7742222.3,0,0,0
5047,4521,7742244.503,0,0,0
8923,3308,7742244.873,0,0,0
9581,631,7742255.973,0,0,0
6993,2107,7742276.213,0,0,0
1370,600,7742308.337,0,0,0
96,692,7742311.603,0,0,0
3326,1417,7742313.827,0,0,0
1064,5920,7742333.44,0,0,0
8431,7858,7742346.83,0,0,0
2325,5718,7742360.9,0,0,0
3943,3146,7742373.233,0,0,0
3943,3308,7742395.083,0,0,0
2191,6242,7742398.367,0,0,0
9203,3264,7742399.367,0,0,0
5277,3457,7742451.64,0,0,0
5047,4522,7742486.803,0,0,0
9203,7084,7742503.67,0,0,0
4480,790,7742513.057,0,0,0
4094,3269,7742522.763,0,0,0
9314,3530,7742540.793,0,0,0
5919,3308,7742564.89,0,0,0
3695,559,7742572.01,0,0,0
5454,5814,7742574.283,0,0,0
4480,4509,7742574.457,0,0,0
6795,3098,7742606.73,0,0,0
7208,7545,7742615.72,0,0,0
7988,2017,7742616.947,0,0,0
6567,6543,7742622.087,0,0,0
6122,4198,7742624.217,0,0,0
3326,3089,7742627.37,0,0,0
5333,3308,7742634.347,0,0,0
5851,6405,7742639.577,0,0,0
9008,657,7742645.483,0,0,0
900,5561,7742649.593,0,0,0
4408,6160,7742651.84,0,0,0
6122,1759,7742668.57,0,0,0
6094,3890,7742684.333,0,0,0
3391,2337,7742684.997,0,0,0
4231,4252,7742698.453,0,0,0
9622,7158,7742701.377,0,0,0
8087,899,7742708.247,0,0,0
9008,1234,7742745.637,0,0,0
7481,6350,7742747.11,0,0,0
8087,7027,7742755.707,0,0,0
2895,7892,7742766.747,0,0,0
7980,2814,7742773.2,0,0,0
9273,6248,7742774.593,0,0,0
6749,1565,7742779.82,0,0,0
37,7158,7742790.26,0,0,0
6993,1978,7742791.15,0,0,0
7588,5672,7742811.817,0,0,0
3679,2895,7742819.13,0,0,0
8152,3406,7742824.527,0,0,0
1572,7936,7742855.97,0,0,0
4449,7784,7742862.457,0,0,0
5970,3315,7742872.833,0,0,0
9914,4332,7742900.237,0,0,0
6873,4993,7742908.177,0,0,0
9997,3698,7742908.737,0,0,0
4509,7351,7742915.953,0,0,0
3981,7339,7742935.24,0,0,0
6679,4733,7742943.293,0,0,0
6873,6312,7742947.063,0,0,0
7077,6165,7742948.37,0,0,0
2881,608,7742955.717,0,0,0
8642,7351,7742973.31,0,0,0
9695,7082,7742992.077,0,0,0
6127,3308,7743024.87,0,0,0
5494,645,7743039.673,0,0,0
8551,1051,7743052.403,0,0,0
847,3327,7743053.47,0,0,0
797,4005,7743058.003,0,0,0
7588,3586,7743060.363,0,0,0
4480,1088,7743061.763,0,0,0
2298,3189,7743073.293,0,0,0
9289,559,7743082.77,0,0,0
6577,2819,7743095.173,0,0,0
2576,4162,7743096.767,0,0,0
7872,660,7743107.91,0,0,0
9343,2520,7743121.78,0,0,0
6823,114,7743129.92,0,0,0
6567,6891,7743131.25,0,0,0
4803,1627,7743135.427,0,0,0
7587,2347,7743146.63,0,0,0
4803,1626,7743153.25,0,0,0
1370,4469,7743171.6,0,0,0
4583,2697,7743174.94,0,0,0
9253,4401,7743175.313,0,0,0
9147,3784,7743177.063,0,0,0
6679,2520,7743182.26,0,0,0
3261,6362,7743185.69,0,0,0
2612,4522,7743191.06,0,0,0
5970,6640,7743202.56,0,0,0
4449,918,7743205.02,0,0,0
6679,2255,7743216.157,0,0,0
6795,5418,7743229.273,0,0,0
3909,886,7743233.637,0,0,0
6823,5814,7743234.357,0,0,0
321,4733,7743245.137,0,0,0
203,896,7743262.677,0,0,0
3951,112,7743270.217,0,0,0
9852,5342,7743274.257,0,0,0
5970,2809,7743314.287,0,0,0
2895,385,7743325.05,0,0,0
15,4553,7743325.663,0,0,0
1613,4162,7743353.647,0,0,0
9419,4041,7743369.33,0,0,0
9159,7030,7743369.343,0,0,0
2513,5815,7743405.873,0,0,0
6577,4413,7743423.083,0,0,0
4038,2552,7743424.553,0,0,0
43,5673,7743456.83,0,0,0
1358,3471,7743488.837,0,0,0
4038,4926,7743495.053,0,0,0
1867,7082,7743502.693,0,0,0
6291,7082,7743503.553,0,0,0
1169,6639,7743518.003,0,0,0
5256,4696,7743548.657,0,0,0
1447,7158,7743624.58,0,0,0
5683,3189,7743647.537,0,0,0
3107,7946,7743669.893,0,0,0
5205,4754,7743675.647,0,0,0
4038,4162,7743678.18,0,0,0
4766,1644,7743688.943,0,0,0
3733,5739,7743711.937,0,0,0
7763,5343,7743764.373,0,0,0
7276,1051,7743764.647,0,0,0
6150,6891,7743782.95,0,0,0
4520,2130,7743784.06,0,0,0
6612,4162,7743789.847,0,0,0
1554,5851,7743796.263,0,0,0
69,6611,7743802.557,0,0,0
4480,4472,7743807.223,0,0,0
4965,886,7743859.61,0,0,0
991,6082,7743860.217,0,0,0
6399,2357,7743861.903,0,0,0
5205,4980,7743863.943,0,0,0
1428,6891,7743881.173,0,0,0
69,7486,7743892.08,0,0,0
4480,3899,7743902.13,0,0,0
9914,3576,7743924.683,0,0,0
1966,1093,7743929.997,0,0,0
8827,1051,7743940.047,0,0,0
6399,388,7743945.513,0,0,0
1755,7916,7743960.997,0,0,0
9759,4733,7743973.61,0,0,0
1909,6319,7743993.603,0,0,0
479,5926,7743995.26,0,0,0
1909,5186,7744006.427,0,0,0
6993,1011,7744024.65,0,0,0
6327,2305,7744027.617,0,0,0
8311,1629,7744086.82,0,0,0
3778,4513,7744101.173,0,0,0
2534,1185,7744115.053,0,0,0
1526,2000,7744122.34,0,0,0
984,2288,7744128.13,0,0,0
1370,1093,7744139.803,0,0,0
6577,5773,7744155.013,0,0,0
1370,1117,7744168.853,0,0,0
5283,3262,7744169.383,0,0,0
4965,7428,7744174.45,0,0,0
1803,442,7744176.933,0,0,0
4038,5312,7744183.827,0,0,0
984,2525,7744193.637,0,0,0
3300,7158,7744196.687,0,0,0
984,6085,7744200.11,0,0,0
1370,233,7744238.063,0,0,0
6873,1528,7744252.423,0,0,0
8111,2315,7744265.58,0,0,0
9263,3959,7744273.983,0,0,0
1909,413,7744283.703,0,0,0
9263,973,7744288.16,0,0,0
9203,5292,7744297.377,0,0,0
3274,4533,7744308.877,0,0,0
1606,2651,7744316.487,0,0,0
5042,6736,7744320.21,0,0,0
7007,3104,7744324.85,0,0,0
5816,7158,7744326.423,0,0,0
8691,755,7744350.033,0,0,0
7488,7345,7744352.32,0,0,0
7007,3106,7744366.997,0,0,0
602,7457,7744367.757,0,0,0
7007,3115,7744375.3,0,0,0
4965,5895,7744379.533,0,0,0
602,1052,7744389.96,0,0,0
104,2130,7744399.607,0,0,0
7402,790,7744402.037,0,0,0
602,7033,7744417.753,0,0,0
5221,2646,7744427.247,0,0,0
1956,4962,7744436.08,0,0,0
9172,2013,7744486.907,0,0,0
7275,5188,7744488.843,0,0,0
7882,87,7744498.373,0,0,0
8777,1893,7744515.453,0,0,0
592,5815,7744551.74,0,0,0
2521,1924,7744554.86,0,0,0
5434,559,7744558.08,0,0,0
6649,2611,7744560.507,0,0,0
9357,1147,7744563.547,0,0,0
1131,2068,7744588.677,0,0,0
2103,2992,7744629.947,0,0,0
2145,1404,7744632.73,0,0,0
9003,5621,7744654.533,0,0,0
8228,7512,7744675.003,0,0,0
7895,999,7744684.483,0,0,0
1763,74,7744687.607,0,0,0
3938,6891,7744690.773,0,0,0
4916,756,7744714.36,0,0,0
8040,7692,7744719.127,0,0,0
6649,2612,7744731.067,0,0,0
1435,2878,7744736.02,0,0,0
9357,4029,7744743.77,0,0,0
2787,1458,7744744.027,0,0,0
6993,3434,7744751.273,0,0,0
8009,3922,7744753.08,0,0,0
349,1800,7744757.117,0,0,0
4462,7189,7744776.67,0,0,0
1325,558,7744779.11,0,0,0
7176,3636,7744785.837,0,0,0
9545,4533,7744786.547,0,0,0
6649,2317,7744794.043,0,0,0
9473,6563,7744797.31,0,0,0
2955,3025,7744803.657,0,0,0
9257,3235,7744804.383,0,0,0
1726,2719,7744805.537,0,0,0
9123,1029,7744813.883,0,0,0
5447,4055,7744814.277,0,0,0
5842,4039,7744833.58,0,0,0
5842,1627,7744835.113,0,0,0
2539,1710,7744855.57,0,0,0
8859,918,7744861.44,0,0,0
6649,2610,7744883.893,0,0,0
4298,4068,7744884.077,0,0,0
5842,4881,7744889.983,0,0,0
5842,4224,7744902.433,0,0,0
2955,2019,7744907.88,0,0,0
6515,7030,7744908.993,0,0,0
6679,5672,7744931.067,0,0,0
6649,2604,7744958.267,0,0,0
2632,2616,7744960.763,0,0,0
7176,629,7744967.007,0,0,0
6649,621,7744974.073,0,0,0
6953,3308,7744975.2,0,0,0
6666,3486,7744995.21,0,0,0
7176,4214,7744998.88,0,0,0
5636,1592,7745035.827,0,0,0
4982,7946,7745053.46,0,0,0
7178,1644,7745056.237,0,0,0
3382,2013,7745067.547,0,0,0
1203,7719,7745102.94,0,0,0
2808,3494,7745115.33,0,0,0
7176,4522,7745116.677,0,0,0
6063,3121,7745117.267,0,0,0
9357,607,7745131.407,0,0,0
5650,3348,7745139.903,0,0,0
9257,6543,7745157.267,0,0,0
3796,4523,7745194.903,0,0,0
2277,2013,7745202.57,0,0,0
1203,7716,7745221.963,0,0,0
827,5815,7745223.803,0,0,0
8413,2134,7745228.36,0,0,0
7176,4076,7745230.363,0,0,0
3391,7034,7745232.673,0,0,0
6666,4005,7745235.62,0,0,0
1171,7337,7745243.99,0,0,0
9241,830,7745247.533,0,0,0
8009,2013,7745249.903,0,0,0
1076,4935,7745255.1,0,0,0
4462,5115,7745268.737,0,0,0
2832,2105,7745273.08,0,0,0
104,688,7745275.24,0,0,0
15,5870,7745292.61,0,0,0
1325,3111,7745294.61,0,0,0
7176,6852,7745306.953,0,0,0
712,2013,7745311.66,0,0,0
3979,5672,7745313.143,0,0,0
2472,5814,7745330.737,0,0,0
9075,4077,7745367.79,0,0,0
2955,2329,7745373.8,0,0,0
3228,7024,7745376.207,0,0,0
4483,6092,7745377.257,0,0,0
9241,2396,7745393.107,0,0,0
8463,5693,7745396.703,0,0,0
9627,3698,7745427.57,0,0,0
7176,3688,7745446.98,0,0,0
9075,1040,7745461.183,0,0,0
5348,4029,7745466.48,0,0,0
5172,3627,7745491.703,0,0,0
396,4029,7745504.563,0,0,0
5602,7784,7745509.55,0,0,0
5172,709,7745527.707,0,0,0
9075,922,7745533.19,0,0,0
4480,2511,7745539.58,0,0,0
2801,4353,7745545.683,0,0,0
7925,214,7745550.953,0,0,0
7208,5814,7745563.183,0,0,0
9701,4993,7745580.97,0,0,0
6050,2630,7745583.337,0,0,0
5650,7158,7745590.093,0,0,0
1033,6242,7745595.65,0,0,0
6052,657,7745605.853,0,0,0
2830,4346,7745610.917,0,0,0
2801,472,7745621.22,0,0,0
1598,1893,7745625.273,0,0,0
984,1997,7745692.39,0,0,0
9241,4414,7745718.463,0,0,0
8409,1220,7745719.12,0,0,0
2775,5715,7745732.357,0,0,0
7215,3494,7745732.77,0,0,0
28,2337,7745738.39,0,0,0
6032,609,7745752.74,0,0,0
6786,6270,7745759.317,0,0,0
4378,2881,7745776.9,0,0,0
8934,1385,7745785.76,0,0,0
7905,3688,7745807.923,0,0,0
1076,869,7745814.787,0,0,0
7905,1874,7745814.973,0,0,0
2801,6454,7745816.13,0,0,0
6212,4602,7745832.293,0,0,0
8266,4413,7745832.527,0,0,0
8691,2964,7745848.2,0,0,0
1926,1051,7745852.19,0,0,0
2513,6082,7745865.147,0,0,0
5650,1123,7745878.287,0,0,0
6032,3791,7745918.017,0,0,0
8859,7784,7745922.3,0,0,0
2405,7082,7745928.603,0,0,0
6323,5392,7745940.46,0,0,0
767,5815,7745979.33,0,0,0
7666,6082,7745994.44,0,0,0
3050,1893,7746030.537,0,0,0
2534,4519,7746032.397,0,0,0
7124,2028,7746051.51,0,0,0
8934,5202,7746065.473,0,0,0
7966,4123,7746079.31,0,0,0
7395,2129,7746082.99,0,0,0
6182,4029,7746093.073,0,0,0
4886,633,7746106.78,0,0,0
984,5025,7746108.443,0,0,0
9627,1590,7746114.35,0,0,0
2372,187,7746115.387,0,0,0
2801,5844,7746144.263,0,0,0
5172,4952,7746151.677,0,0,0
6289,4885,7746169.83,0,0,0
9241,3321,7746174.817,0,0,0
9688,3106,7746178.377,0,0,0
4886,713,7746193.207,0,0,0
3439,6333,7746219.733,0,0,0
6819,559,7746226.027,0,0,0
4013,2637,7746228.097,0,0,0
8040,4750,7746250.113,0,0,0
2801,4149,7746286.827,0,0,0
2393,3555,7746291.65,0,0,0
8750,4842,7746301.013,0,0,0
2070,5556,7746319.89,0,0,0
8399,3791,7746342.477,0,0,0
3261,5584,7746373.583,0,0,0
5699,4865,7746386.56,0,0,0
7818,1536,7746391.237,0,0,0
9627,1741,7746409.863,0,0,0
7124,903,7746416.973,0,0,0
3056,6566,7746423.11,0,0,0
3261,2460,7746460.093,0,0,0
7395,6405,7746464.203,0,0,0
9627,4136,7746473.307,0,0,0
3261,1040,7746485.62,0,0,0
4353,100,7746486.2,0,0,0
564,4162,7746489.85,0,0,0
5987,5702,7746490.283,0,0,0
5987,7571,7746499.46,0,0,0
8474,2728,7746504.567,0,0,0
467,7343,7746519.137,0,0,0
2070,2466,7746534.223,0,0,0
5439,4522,7746541.3,0,0,0
2278,2760,7746554.967,0,0,0
7871,6880,7746555.39,0,0,0
9003,2009,7746558.187,0,0,0
925,3457,7746559.177,0,0,0
6152,3745,7746560.36,0,0,0
2488,1385,7746561.54,0,0,0
9003,6271,7746564.56,0,0,0
9123,7082,7746567.927,0,0,0
4231,2998,7746570.053,0,0,0
4813,3141,7746579.873,0,0,0
467,1544,7746589.93,0,0,0
7598,2017,7746604.897,0,0,0
5122,6742,7746613.9,0,0,0
7007,6644,7746620.103,0,0,0
5913,7819,7746627.92,0,0,0
8865,886,7746637.177,0,0,0
7666,2657,7746640.82,0,0,0
6063,3106,7746647.52,0,0,0
2070,1263,7746649.787,0,0,0
580,608,7746655.293,0,0,0
2775,5994,7746700.51,0,0,0
6032,3040,7746708.883,0,0,0
4231,6724,7746720.967,0,0,0
3056,246,7746730.93,0,0,0
7856,7158,7746735.253,0,0,0
5774,2013,7746736.577,0,0,0
1384,6873,7746749.477,0,0,0
2386,1759,7746769.263,0,0,0
2386,7460,7746775.773,0,0,0
3205,616,7746779.567,0,0,0
3979,1514,7746780.277,0,0,0
2070,3257,7746788.063,0,0,0
2493,1200,7746789.05,0,0,0
3074,2555,7746792.453,0,0,0
6120,5815,7746796.35,0,0,0
5970,368,7746812.38,0,0,0
6184,1893,7746823.77,0,0,0
1368,3264,7746831.19,0,0,0
3957,7283,7746836.837,0,0,0
5987,4400,7746843.727,0,0,0
5987,3819,7746846.76,0,0,0
4231,3314,7746849.51,0,0,0
3074,7120,7746850.403,0,0,0
4231,6304,7746850.653,0,0,0
7913,6405,7746854.5,0,0,0
6795,3743,7746861.157,0,0,0
6888,1051,7746878.12,0,0,0
6993,6304,7746919.14,0,0,0
2386,1901,7746928.7,0,0,0
7964,463,7746990.043,0,0,0
9789,6030,7746999.313,0,0,0
